person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
22.0,3,60926.0,0,10000.0,11.45,0.16,3.0,612,1,0,0,0,1,1,0,0,0,0
24.0,2,86139.0,5,4899.0,12.27,0.06,3.0,636,1,0,0,0,1,0,0,1,0,0
29.0,4,84708.0,5,20000.0,11.24,0.24,8.0,689,1,0,0,0,0,1,0,0,0,0
28.0,2,121241.0,2,20419.0,17.49,0.17,7.0,647,1,0,0,0,0,0,0,0,1,0
25.0,2,97781.0,2,18000.0,13.92,0.18,4.0,640,0,0,0,0,1,0,0,0,1,0
24.0,1,63972.0,0,7000.0,6.38,0.11,3.0,642,0,0,0,0,0,0,1,0,0,0
25.0,2,93483.0,0,6077.0,8.93,0.07,4.0,596,0,0,0,0,0,0,0,1,0,0
36.0,1,210851.0,12,20512.0,11.7,0.1,12.0,664,1,0,0,0,0,0,0,0,0,0
25.0,2,57344.0,1,6000.0,11.66,0.1,3.0,626,0,0,0,0,1,0,0,0,0,0
23.0,3,87538.0,0,16000.0,10.76,0.18,3.0,651,1,0,0,1,0,1,0,0,0,0
32.0,3,82831.0,7,2068.0,10.89,0.02,9.0,542,1,0,0,0,0,0,1,0,0,0
24.0,3,73956.0,0,6884.0,10.26,0.09,3.0,570,1,0,0,0,1,1,0,0,0,0
22.0,3,85217.0,0,2000.0,11.3,0.02,4.0,673,0,0,0,0,0,0,0,0,0,1
23.0,2,36995.0,0,5000.0,10.44,0.14,3.0,624,1,0,0,0,1,1,0,0,0,0
35.0,3,72848.0,12,6400.0,9.86,0.09,11.0,684,0,0,0,0,0,0,0,0,0,0
26.0,2,33582.0,6,3025.0,15.88,0.09,2.0,669,0,0,0,0,1,0,0,0,0,0
26.0,2,64525.0,8,8000.0,9.29,0.12,2.0,668,1,0,0,0,0,1,0,0,0,0
36.0,1,61011.0,10,15000.0,13.0,0.25,11.0,619,1,0,0,0,1,0,1,0,0,0
28.0,3,109503.0,2,5512.0,9.22,0.05,6.0,649,1,0,0,0,0,0,0,1,0,0
30.0,4,79103.0,5,6000.0,6.99,0.08,10.0,698,0,0,0,0,0,0,0,1,0,0
29.0,2,68386.0,5,14000.0,12.19,0.2,7.0,568,1,0,0,0,1,0,0,1,0,0
37.0,1,210982.0,16,21000.0,10.09,0.1,14.0,610,0,0,0,0,0,0,0,0,0,0
25.0,4,30183.0,1,4750.0,10.4,0.16,4.0,620,0,0,0,0,1,1,0,0,0,0
22.0,1,66876.0,1,7500.0,7.68,0.11,3.0,520,1,0,0,0,1,0,0,0,0,0
25.0,3,115129.0,0,4000.0,9.28,0.03,4.0,549,1,0,0,0,0,0,0,0,0,1
25.0,3,210793.0,2,10000.0,15.05,0.05,4.0,647,0,0,0,0,0,0,1,0,0,0
42.0,2,87298.0,17,4331.0,7.21,0.05,10.0,691,1,0,0,0,0,0,0,1,0,0
25.0,3,45473.0,4,8400.0,10.72,0.18,4.0,686,0,0,0,0,0,0,0,0,1,0
26.0,2,97489.0,3,12000.0,6.16,0.12,4.0,675,1,0,0,0,0,0,0,1,0,0
28.0,3,122316.0,5,11562.0,11.53,0.09,7.0,689,0,0,0,0,0,0,0,1,0,0
23.0,2,112201.0,0,9360.0,8.37,0.08,4.0,588,1,0,0,0,1,1,0,0,0,0
22.0,1,144618.0,2,10000.0,10.02,0.07,3.0,611,1,0,0,0,1,0,0,0,0,0
31.0,2,47135.0,9,3557.0,13.34,0.08,9.0,672,1,0,0,0,1,0,0,0,0,0
26.0,3,25530.0,7,4774.0,12.06,0.19,5.0,697,1,0,0,0,1,0,0,0,0,0
24.0,1,132888.0,1,6138.0,8.84,0.05,4.0,614,1,0,0,0,0,1,0,0,0,0
24.0,3,52445.0,3,3000.0,8.37,0.06,5.0,557,1,0,0,0,1,1,0,0,0,0
22.0,2,37064.0,0,9032.0,6.79,0.24,4.0,640,1,0,0,0,1,0,0,1,0,0
23.0,1,66991.0,0,5000.0,7.07,0.07,3.0,668,1,0,0,0,0,0,0,0,0,1
25.0,1,116238.0,6,4768.0,11.42,0.04,4.0,514,1,0,0,0,0,0,0,0,0,1
31.0,1,145058.0,9,14000.0,9.4,0.1,9.0,621,0,0,0,0,0,0,0,1,0,0
32.0,1,93625.0,9,3000.0,9.06,0.03,10.0,555,1,0,0,0,0,0,1,0,0,0
32.0,3,68135.0,9,8000.0,8.6,0.12,6.0,649,1,0,0,0,0,1,0,0,0,0
24.0,1,96531.0,0,30000.0,10.24,0.31,4.0,594,1,0,0,0,0,0,0,0,0,1
29.0,2,169246.0,6,25000.0,15.88,0.15,10.0,575,1,0,0,0,0,0,1,0,0,0
25.0,4,111498.0,3,5779.0,11.8,0.05,3.0,627,0,0,0,0,0,0,0,0,0,1
23.0,3,79329.0,0,10574.0,7.0,0.13,4.0,593,1,0,0,0,0,0,0,0,1,0
23.0,3,70744.0,0,10000.0,9.87,0.14,4.0,565,0,0,0,0,1,0,0,1,0,0
38.0,2,45553.0,19,3000.0,11.04,0.07,13.0,545,1,0,0,0,1,0,0,1,0,0
24.0,3,20559.0,0,2292.0,12.95,0.11,4.0,605,1,0,0,0,1,0,0,0,0,1
38.0,2,181044.0,16,12000.0,10.46,0.07,13.0,639,0,0,0,0,0,0,1,0,0,0
33.0,3,178384.0,13,8000.0,13.98,0.04,5.0,636,1,0,0,1,0,0,0,1,0,0
23.0,4,80049.0,0,12000.0,7.51,0.15,3.0,584,1,0,0,0,0,0,0,0,0,1
30.0,4,58530.0,5,3600.0,9.92,0.06,5.0,610,1,0,0,0,1,0,0,0,0,1
23.0,4,66821.0,0,10000.0,10.61,0.15,3.0,703,1,0,0,0,1,1,0,0,0,0
23.0,3,102918.0,0,5000.0,13.54,0.05,3.0,585,0,0,0,0,0,1,0,0,0,0
31.0,3,37166.0,7,8000.0,12.96,0.22,9.0,648,1,0,0,0,1,1,0,0,0,0
32.0,4,61171.0,9,8000.0,10.84,0.13,9.0,610,1,0,0,0,1,1,0,0,0,0
24.0,1,65392.0,5,1326.0,8.28,0.02,4.0,665,1,0,0,0,1,0,0,0,0,0
30.0,2,42776.0,5,10614.0,8.36,0.25,7.0,695,0,0,0,0,1,0,0,1,0,0
40.0,3,20271.0,14,2373.0,11.17,0.12,12.0,689,0,0,0,0,1,0,0,0,0,0
26.0,1,73986.0,6,12000.0,13.37,0.16,4.0,630,1,0,0,0,0,1,0,0,0,0
21.0,3,35643.0,0,8000.0,8.9,0.22,3.0,625,1,0,0,0,1,0,0,1,0,0
27.0,1,51042.0,5,9711.0,11.03,0.19,6.0,549,1,0,0,0,1,0,0,0,0,0
28.0,3,51515.0,7,6000.0,12.23,0.12,10.0,697,1,0,0,0,1,0,0,0,0,1
23.0,2,63046.0,1,8400.0,9.35,0.13,3.0,441,1,0,0,0,1,0,0,0,0,1
33.0,3,144952.0,8,16836.0,6.75,0.12,6.0,516,1,0,0,0,0,1,0,0,0,0
24.0,4,57559.0,2,5000.0,12.18,0.09,3.0,690,0,0,0,0,1,0,0,1,0,0
40.0,1,84842.0,17,18000.0,10.52,0.21,14.0,603,1,0,0,0,0,1,0,0,0,0
25.0,1,145187.0,0,12000.0,7.4,0.08,3.0,684,0,0,0,0,1,0,0,0,1,0
34.0,4,75239.0,8,8000.0,10.35,0.11,8.0,714,1,0,0,0,1,0,1,0,0,0
29.0,3,114953.0,5,35000.0,8.42,0.3,8.0,651,1,0,0,0,0,1,0,0,0,0
25.0,3,85162.0,2,10000.0,12.26,0.12,4.0,687,0,0,0,0,0,0,0,1,0,0
27.0,3,275548.0,5,6713.0,7.55,0.02,5.0,668,1,0,0,0,0,0,0,0,0,0
30.0,3,30133.0,7,5000.0,10.97,0.17,8.0,634,1,0,0,0,1,0,0,0,0,0
23.0,4,133175.0,0,20000.0,12.38,0.15,3.0,611,0,0,0,0,0,1,0,0,0,0
34.0,3,61411.0,10,12870.0,9.39,0.21,11.0,675,1,0,0,0,1,0,1,0,0,0
33.0,3,173823.0,11,7357.0,15.54,0.04,14.0,683,0,0,0,0,0,0,0,1,0,0
24.0,1,93116.0,1,12253.0,7.65,0.13,4.0,665,0,0,0,0,0,0,0,1,0,0
23.0,1,43079.0,1,3500.0,11.88,0.08,3.0,588,0,0,0,0,1,0,0,1,0,0
22.0,1,72930.0,0,10000.0,12.0,0.14,3.0,655,0,0,0,0,1,0,0,1,0,0
25.0,2,121139.0,0,8000.0,14.66,0.07,4.0,622,1,0,0,0,0,0,0,1,0,0
23.0,2,43298.0,2,2028.0,8.14,0.05,2.0,595,1,0,0,0,1,1,0,0,0,0
26.0,2,64181.0,5,15247.0,9.64,0.24,3.0,630,0,0,0,0,0,0,0,0,1,0
22.0,3,60989.0,1,10000.0,11.5,0.16,4.0,561,1,0,0,0,0,0,0,0,0,1
38.0,4,139144.0,18,20000.0,15.45,0.14,10.0,725,1,0,0,0,0,1,0,0,0,0
36.0,2,39482.0,12,5000.0,9.2,0.13,13.0,694,1,0,0,0,1,0,0,1,0,0
28.0,3,271654.0,3,20000.0,12.23,0.07,6.0,576,1,0,0,0,0,0,0,0,1,0
30.0,3,149438.0,3,12000.0,9.08,0.08,4.0,692,1,0,0,0,0,0,0,0,0,1
22.0,3,51319.0,0,10443.0,10.22,0.2,4.0,580,1,0,0,0,1,1,0,0,0,0
30.0,3,43983.0,5,15000.0,11.83,0.34,6.0,624,1,0,0,1,0,0,0,0,0,0
33.0,3,96925.0,4,1782.0,10.73,0.02,7.0,684,0,0,0,0,1,0,0,0,1,0
22.0,2,60836.0,0,6000.0,10.7,0.1,2.0,662,0,0,0,0,1,0,0,0,1,0
23.0,4,72730.0,0,8000.0,8.11,0.11,3.0,476,1,0,0,0,0,1,0,0,0,0
23.0,2,89804.0,0,10000.0,7.79,0.11,2.0,611,0,0,0,0,0,0,1,0,0,0
27.0,1,109165.0,6,20000.0,8.92,0.18,5.0,614,0,0,0,0,0,1,0,0,0,0
23.0,1,85220.0,1,3500.0,5.42,0.04,3.0,630,1,0,0,0,0,0,0,0,0,0
38.0,1,126771.0,16,14000.0,6.03,0.11,14.0,592,1,0,0,0,1,0,1,0,0,0
24.0,1,44584.0,0,6500.0,6.12,0.15,3.0,634,1,0,0,0,1,0,0,1,0,0
26.0,3,73086.0,0,10500.0,12.94,0.14,5.0,694,0,0,0,0,0,0,0,0,1,0
30.0,2,31562.0,5,6597.0,10.47,0.21,7.0,669,0,0,0,0,1,0,0,1,0,0
25.0,1,48924.0,0,7000.0,9.26,0.14,3.0,624,1,0,0,0,1,0,0,0,0,0
36.0,2,157052.0,16,20000.0,11.0,0.13,14.0,604,0,0,0,0,1,1,0,0,0,0
22.0,1,73029.0,0,6825.0,8.13,0.09,3.0,590,1,0,0,0,0,0,0,0,1,0
33.0,2,53838.0,11,7000.0,8.05,0.13,8.0,680,0,0,0,0,0,0,1,0,0,0
26.0,2,84944.0,5,2000.0,12.39,0.02,2.0,650,1,0,0,0,0,0,0,0,0,1
23.0,1,18320.0,1,2000.0,8.25,0.11,4.0,553,1,0,0,0,1,0,0,0,0,1
29.0,3,66767.0,9,9600.0,8.23,0.14,5.0,552,1,0,0,0,0,1,0,0,0,0
28.0,2,32587.0,9,2348.0,12.62,0.07,7.0,718,0,0,0,0,1,0,0,0,1,0
37.0,1,50952.0,17,9600.0,12.62,0.19,12.0,683,1,0,0,0,1,0,0,0,0,1
22.0,3,35537.0,0,3000.0,10.84,0.08,3.0,697,1,0,0,0,1,0,0,0,0,1
32.0,4,42728.0,10,6019.0,11.61,0.14,9.0,693,1,0,0,0,1,0,0,0,0,0
28.0,2,75758.0,3,3824.0,6.89,0.05,6.0,669,0,0,0,0,0,0,1,0,0,0
27.0,1,56300.0,1,4000.0,10.37,0.07,7.0,627,0,0,0,0,0,0,0,0,1,0
23.0,1,49196.0,3,10000.0,7.45,0.2,4.0,631,0,0,0,0,1,1,0,0,0,0
30.0,3,114766.0,10,5000.0,7.22,0.04,10.0,665,0,0,0,0,0,0,0,0,0,1
37.0,1,58301.0,14,3500.0,8.49,0.06,15.0,683,0,0,0,1,0,0,0,1,0,0
22.0,1,33399.0,2,2489.0,6.05,0.07,5.0,640,0,0,0,0,1,1,0,0,0,0
24.0,2,271098.0,3,7098.0,9.27,0.03,3.0,604,0,0,0,0,0,0,0,0,0,0
26.0,3,75208.0,2,7500.0,12.61,0.1,4.0,697,1,0,0,0,0,1,0,0,0,0
30.0,4,92153.0,8,5690.0,12.25,0.06,7.0,638,0,0,0,0,0,0,1,0,0,0
24.0,3,48741.0,4,9000.0,11.99,0.18,4.0,657,1,0,0,0,1,1,0,0,0,0
25.0,1,144833.0,1,6000.0,11.0,0.04,3.0,538,1,0,0,0,0,1,0,0,0,0
23.0,1,95988.0,0,3919.0,9.21,0.04,3.0,617,0,0,0,0,0,0,0,0,0,1
32.0,3,102282.0,11,10000.0,9.65,0.1,8.0,679,0,0,0,0,0,0,1,0,0,0
27.0,1,47927.0,1,8000.0,6.74,0.17,3.0,599,0,0,0,0,0,0,0,0,0,1
24.0,4,63554.0,0,8000.0,12.45,0.13,3.0,669,0,0,0,0,1,1,0,0,0,0
33.0,2,40543.0,11,4000.0,12.77,0.1,9.0,683,0,0,0,0,1,1,0,0,0,0
29.0,4,88985.0,8,12000.0,8.88,0.13,10.0,733,0,0,0,0,0,1,0,0,0,0
26.0,4,58280.0,3,9000.0,12.59,0.15,3.0,630,0,0,0,0,1,0,0,0,1,0
25.0,4,72693.0,2,16800.0,14.28,0.23,4.0,630,1,0,0,0,0,1,0,0,0,0
31.0,1,127579.0,7,17539.0,10.82,0.14,7.0,660,1,0,0,0,0,0,0,0,0,1
23.0,1,87486.0,1,5000.0,12.53,0.06,3.0,682,1,0,0,0,0,1,0,0,0,0
22.0,1,77560.0,0,4000.0,5.63,0.05,4.0,605,1,0,0,0,1,0,0,0,1,0
25.0,1,67302.0,3,10000.0,13.8,0.15,3.0,598,1,0,0,0,1,0,0,0,0,1
28.0,2,109972.0,5,15000.0,7.68,0.14,6.0,531,1,0,0,0,0,0,0,1,0,0
28.0,4,29828.0,7,1484.0,8.43,0.05,8.0,659,1,0,0,0,1,1,0,0,0,0
26.0,2,48887.0,4,12000.0,10.3,0.25,3.0,685,1,0,0,0,1,0,0,1,0,0
29.0,1,49094.0,6,5000.0,7.48,0.1,8.0,634,0,0,0,0,1,0,0,0,1,0
28.0,3,31112.0,3,5000.0,8.8,0.16,7.0,504,1,0,0,0,1,0,0,1,0,0
34.0,4,91109.0,7,10000.0,9.82,0.11,10.0,691,1,0,0,0,0,0,0,1,0,0
28.0,2,58588.0,6,3000.0,11.99,0.05,10.0,591,1,0,0,0,0,0,0,0,1,0
25.0,1,57046.0,2,9000.0,11.01,0.16,4.0,618,1,0,0,0,1,0,0,0,1,0
27.0,2,58372.0,5,11000.0,7.8,0.19,5.0,540,0,0,0,0,1,0,0,1,0,0
25.0,3,42105.0,2,5000.0,10.99,0.12,3.0,633,0,0,0,0,1,0,0,0,0,1
38.0,1,78640.0,13,8000.0,11.41,0.1,13.0,637,0,0,0,0,1,0,0,1,0,0
26.0,3,83018.0,2,12000.0,10.55,0.14,3.0,652,0,0,0,0,0,0,0,0,0,0
30.0,4,102941.0,8,4200.0,5.99,0.04,7.0,680,1,0,0,0,0,1,0,0,0,0
31.0,3,39350.0,9,6000.0,12.57,0.15,9.0,687,1,0,0,0,1,0,0,1,0,0
26.0,3,70736.0,3,11968.0,10.08,0.17,3.0,634,0,0,0,0,1,0,0,1,0,0
27.0,4,43140.0,2,8575.0,14.24,0.2,6.0,669,0,0,0,0,0,0,0,0,0,1
23.0,1,124278.0,0,4000.0,13.43,0.03,3.0,657,1,0,0,0,0,0,0,0,0,1
24.0,1,113548.0,1,25000.0,12.29,0.22,4.0,636,0,0,0,0,0,1,0,0,0,0
27.0,2,113466.0,3,16000.0,11.62,0.14,5.0,642,1,0,0,0,0,0,0,0,0,0
34.0,3,270512.0,11,25000.0,15.41,0.09,9.0,731,0,0,0,0,0,0,0,0,0,1
41.0,3,79484.0,15,5000.0,9.63,0.06,17.0,630,0,0,0,0,1,0,1,0,0,0
33.0,4,135749.0,10,6016.0,5.6,0.04,11.0,607,0,0,0,0,1,0,0,0,0,0
25.0,2,55032.0,3,17005.0,11.87,0.31,2.0,686,0,0,0,0,0,0,0,1,0,0
22.0,2,29782.0,0,5000.0,13.2,0.17,4.0,702,0,0,0,0,1,0,0,0,0,0
23.0,1,39851.0,1,4996.0,7.49,0.13,4.0,494,1,0,0,0,1,0,0,1,0,0
23.0,1,134949.0,0,12000.0,12.4,0.09,3.0,528,1,0,0,0,1,1,0,0,0,0
30.0,2,73384.0,7,12000.0,10.99,0.16,9.0,634,1,0,0,0,1,0,0,0,1,0
28.0,4,43052.0,5,10000.0,10.46,0.23,8.0,618,1,0,0,0,1,0,0,1,0,0
27.0,3,124658.0,7,8800.0,7.29,0.07,8.0,664,1,0,0,0,0,0,0,1,0,0
30.0,2,63272.0,11,5407.0,13.89,0.09,10.0,604,0,0,0,0,1,1,0,0,0,0
26.0,3,82438.0,7,6000.0,12.32,0.07,5.0,662,1,0,0,0,0,1,0,0,0,0
26.0,2,109232.0,1,9514.0,11.99,0.09,4.0,617,1,0,0,0,0,0,0,1,0,0
23.0,3,51183.0,0,2500.0,15.61,0.05,2.0,608,1,0,0,0,0,0,0,0,1,0
33.0,1,45840.0,11,4349.0,11.54,0.09,10.0,601,1,0,0,0,1,0,0,0,1,0
25.0,2,63960.0,2,7000.0,11.6,0.11,3.0,543,0,0,0,0,1,0,0,0,0,0
27.0,4,79039.0,5,5000.0,13.99,0.06,9.0,680,0,0,0,0,0,0,0,1,0,0
24.0,3,102652.0,0,4371.0,8.45,0.04,3.0,679,0,0,0,0,0,0,0,0,1,0
23.0,2,44308.0,1,3250.0,7.63,0.07,2.0,636,1,0,0,0,1,0,0,0,0,0
37.0,2,78739.0,14,6000.0,11.92,0.08,9.0,572,1,0,0,0,1,1,0,0,0,0
24.0,4,94018.0,2,23963.0,11.36,0.25,5.0,671,0,0,0,0,0,0,0,1,0,0
29.0,2,69876.0,6,3224.0,8.46,0.05,9.0,652,0,0,0,0,0,0,0,1,0,0
23.0,2,90949.0,4,7546.0,10.35,0.08,3.0,675,1,0,0,0,1,0,0,0,0,1
26.0,4,239199.0,3,12000.0,6.97,0.05,4.0,606,1,0,0,0,0,0,1,0,0,0
30.0,3,86167.0,5,8059.0,11.34,0.09,9.0,637,1,0,0,0,1,1,0,0,0,0
25.0,1,128602.0,4,24144.0,12.87,0.19,6.0,564,1,0,0,0,0,0,0,0,0,0
24.0,2,72671.0,0,3999.0,7.96,0.06,3.0,694,0,0,0,0,0,0,1,0,0,0
30.0,3,83761.0,9,14000.0,6.88,0.17,9.0,562,1,0,0,0,0,0,0,0,1,0
25.0,4,87394.0,1,20000.0,7.99,0.23,4.0,651,1,0,0,0,0,0,0,1,0,0
34.0,4,44398.0,14,2500.0,9.94,0.06,8.0,550,1,0,0,1,0,0,0,0,1,0
25.0,1,61234.0,6,10000.0,10.75,0.16,2.0,662,1,0,0,1,0,0,0,0,0,1
32.0,3,88802.0,8,5920.0,13.5,0.07,8.0,609,1,0,0,0,1,0,0,0,1,0
24.0,2,59728.0,4,3500.0,8.89,0.06,4.0,566,1,0,0,0,0,0,0,1,0,0
29.0,3,51579.0,8,8000.0,15.82,0.16,7.0,615,1,0,0,0,1,0,0,0,0,1
23.0,1,64591.0,0,1000.0,15.19,0.02,5.0,648,1,0,0,0,0,0,0,0,0,1
28.0,3,43095.0,8,4800.0,13.28,0.11,5.0,675,1,0,0,0,1,0,0,0,0,0
30.0,4,53113.0,11,4177.0,13.4,0.08,7.0,677,1,0,0,0,1,1,0,0,0,0
21.0,2,54614.0,0,6000.0,9.55,0.11,4.0,668,0,0,0,0,1,0,0,0,0,1
22.0,3,86616.0,0,6400.0,13.11,0.07,4.0,679,0,0,0,0,1,1,0,0,0,0
24.0,4,151660.0,0,9000.0,10.39,0.06,5.0,680,1,0,0,0,0,1,0,0,0,0
29.0,4,75582.0,8,1557.0,12.88,0.02,6.0,604,0,0,0,0,0,0,0,1,0,0
30.0,2,75455.0,9,12800.0,10.93,0.17,7.0,709,1,0,0,0,1,0,0,0,0,1
37.0,2,62268.0,13,6429.0,15.47,0.1,13.0,704,0,0,0,0,1,1,0,0,0,0
22.0,1,22429.0,2,2400.0,14.22,0.11,3.0,659,1,0,0,0,1,0,0,1,0,0
24.0,2,48951.0,0,5000.0,5.73,0.1,3.0,593,1,0,0,0,0,0,0,1,0,0
25.0,1,56385.0,3,12000.0,11.42,0.21,6.0,652,0,0,0,0,1,1,0,0,0,0
24.0,4,104719.0,1,12200.0,7.29,0.12,3.0,681,1,0,0,0,1,0,1,0,0,0
24.0,2,64159.0,3,8000.0,10.97,0.12,4.0,642,0,0,0,0,0,0,0,0,0,0
32.0,3,115960.0,9,9000.0,7.49,0.08,7.0,609,1,0,0,0,0,0,0,1,0,0
24.0,2,84630.0,2,6000.0,7.66,0.07,3.0,595,0,0,0,0,0,0,0,0,0,1
40.0,3,63601.0,16,1500.0,10.46,0.02,11.0,681,0,0,0,0,1,0,0,0,1,0
30.0,3,107815.0,8,10000.0,10.88,0.09,6.0,678,0,0,0,0,0,0,0,1,0,0
32.0,2,70708.0,10,7500.0,11.86,0.11,12.0,628,0,0,0,0,1,0,0,0,0,0
24.0,2,114831.0,0,6468.0,8.3,0.06,3.0,469,1,0,0,0,0,1,0,0,0,0
27.0,3,96055.0,5,8000.0,6.46,0.08,5.0,626,0,0,0,0,0,0,0,1,0,0
24.0,3,51392.0,2,3000.0,6.91,0.06,3.0,666,1,0,0,0,0,0,0,1,0,0
28.0,2,47979.0,10,6000.0,7.85,0.13,7.0,651,1,0,0,0,1,1,0,0,0,0
26.0,3,60758.0,1,3000.0,7.69,0.05,4.0,565,1,0,0,1,0,1,0,0,0,0
25.0,2,25038.0,4,3589.0,11.01,0.14,4.0,675,1,0,0,0,1,0,1,0,0,0
29.0,4,41222.0,4,7000.0,9.84,0.17,7.0,694,1,0,0,0,0,0,0,0,0,1
28.0,4,56326.0,6,6000.0,10.92,0.11,5.0,641,1,0,0,0,0,0,0,0,1,0
24.0,3,31091.0,0,5000.0,11.01,0.16,4.0,593,1,0,0,0,1,1,0,0,0,0
22.0,3,74491.0,1,6000.0,11.01,0.08,4.0,629,1,0,0,0,1,0,0,0,1,0
28.0,3,55355.0,5,8000.0,7.26,0.14,6.0,600,1,0,0,0,0,0,0,0,0,1
24.0,1,85215.0,3,4000.0,10.48,0.05,4.0,602,1,0,0,0,0,1,0,0,0,0
23.0,4,80808.0,1,7000.0,7.78,0.09,4.0,629,0,0,0,0,0,0,0,0,0,0
25.0,3,59038.0,4,24339.0,10.88,0.41,3.0,498,1,0,0,0,0,0,1,0,0,0
32.0,3,85190.0,10,6000.0,8.35,0.07,7.0,679,1,0,0,0,0,0,0,1,0,0
24.0,2,54606.0,1,5000.0,10.96,0.09,3.0,675,0,0,0,0,0,1,0,0,0,0
24.0,1,84916.0,0,13000.0,7.98,0.15,3.0,707,0,0,0,0,1,1,0,0,0,0
26.0,3,90010.0,4,25000.0,11.17,0.28,5.0,651,1,0,0,0,0,0,0,0,0,1
48.0,3,180825.0,24,11341.0,11.04,0.06,11.0,514,1,0,0,0,0,0,1,0,0,0
24.0,2,145280.0,6,15195.0,12.59,0.1,3.0,693,0,0,0,1,0,0,0,0,1,0
24.0,2,104473.0,0,8000.0,11.1,0.08,2.0,674,0,0,0,0,0,1,0,0,0,0
23.0,3,63809.0,0,6000.0,7.87,0.09,4.0,594,0,0,0,0,0,0,0,1,0,0
23.0,4,36974.0,3,5886.0,7.38,0.16,3.0,602,1,0,0,0,1,1,0,0,0,0
23.0,1,41719.0,0,5000.0,9.88,0.12,4.0,607,1,0,0,0,1,0,0,0,0,1
50.0,2,180932.0,25,14000.0,6.9,0.08,12.0,677,0,0,0,0,0,0,0,0,0,0
28.0,1,127069.0,5,5000.0,9.66,0.04,4.0,610,1,0,0,0,0,0,0,1,0,0
31.0,3,109213.0,12,18000.0,9.63,0.16,8.0,637,0,0,0,0,1,0,0,1,0,0
29.0,3,89003.0,9,20096.0,14.17,0.23,8.0,686,1,0,0,0,0,0,1,0,0,0
28.0,3,101972.0,3,15723.0,12.11,0.15,10.0,711,0,0,0,0,1,0,1,0,0,0
37.0,1,59807.0,14,3000.0,8.7,0.05,13.0,532,1,0,0,0,1,0,0,0,1,0
24.0,3,72949.0,4,10000.0,11.67,0.14,3.0,651,1,0,0,0,0,0,0,0,1,0
25.0,2,361124.0,1,24223.0,18.68,0.07,3.0,601,1,0,0,0,0,0,0,1,0,0
29.0,2,150865.0,10,3361.0,10.38,0.02,7.0,696,0,0,0,0,1,1,0,0,0,0
22.0,3,61023.0,4,11000.0,14.5,0.18,4.0,662,0,0,0,0,1,1,0,0,0,0
23.0,4,60542.0,0,10000.0,14.03,0.17,4.0,664,1,0,0,0,0,0,0,0,0,1
24.0,2,30979.0,1,4750.0,13.85,0.15,4.0,541,1,0,0,1,0,0,0,0,1,0
32.0,2,54867.0,12,2484.0,8.63,0.05,8.0,615,1,0,0,0,1,0,0,1,0,0
32.0,3,35636.0,7,4000.0,9.84,0.11,5.0,701,0,0,0,0,1,0,0,1,0,0
30.0,2,88829.0,8,15000.0,11.01,0.17,8.0,647,1,0,0,0,0,1,0,0,0,0
25.0,1,104506.0,2,12109.0,9.88,0.12,3.0,673,1,0,0,0,1,1,0,0,0,0
29.0,3,134815.0,6,5012.0,14.3,0.04,6.0,693,0,0,0,0,1,0,0,0,0,0
29.0,2,93433.0,6,5000.0,8.82,0.05,7.0,669,0,0,0,0,0,0,0,0,0,0
25.0,3,71995.0,0,7955.0,6.64,0.11,4.0,708,1,0,0,0,1,0,0,0,1,0
23.0,1,222351.0,3,24822.0,11.3,0.11,3.0,643,0,0,0,0,0,0,1,0,0,0
26.0,2,46508.0,2,8913.0,7.35,0.19,3.0,525,1,0,0,0,1,0,0,0,0,0
29.0,3,56695.0,7,8000.0,13.84,0.14,6.0,689,0,0,0,0,0,1,0,0,0,0
25.0,3,64673.0,5,7412.0,11.39,0.11,6.0,673,0,0,0,0,0,0,0,1,0,0
28.0,4,26877.0,4,1477.0,13.01,0.05,6.0,621,1,0,0,0,0,0,0,0,0,1
30.0,4,55091.0,7,7500.0,10.56,0.14,5.0,656,1,0,0,0,0,1,0,0,0,0
24.0,2,64434.0,0,10000.0,15.52,0.16,3.0,687,1,0,0,0,1,0,0,0,0,0
38.0,1,84851.0,16,19616.0,7.59,0.23,12.0,679,0,0,0,0,0,0,0,0,0,0
33.0,1,99374.0,12,10000.0,10.67,0.1,10.0,665,0,0,0,0,0,0,1,0,0,0
26.0,1,83926.0,3,11000.0,11.0,0.13,3.0,669,1,0,0,0,1,0,0,0,1,0
26.0,1,108881.0,2,3000.0,11.01,0.03,4.0,666,1,0,0,0,0,0,0,1,0,0
33.0,4,90903.0,9,14400.0,9.74,0.16,11.0,596,1,0,0,0,1,0,0,0,0,0
30.0,1,68347.0,8,15000.0,8.48,0.22,10.0,574,1,0,0,0,0,1,0,0,0,0
28.0,3,51418.0,4,1281.0,5.97,0.02,5.0,666,1,0,0,0,1,0,0,1,0,0
32.0,1,156895.0,10,14178.0,10.6,0.09,11.0,594,0,0,0,0,0,0,0,0,0,1
34.0,3,72663.0,15,17000.0,16.04,0.23,6.0,679,1,0,0,0,0,0,1,0,0,0
